Student ID,student_name,gender,grade,school_name,reading_score,math_score
7754,Ryan Pearson,M,12th,Hernandez High School,86,66
11238,Marilyn Barry,F,10th,Hernandez High School,86,66
11704,April Garcia,F,11th,Hernandez High School,86,66
18799,Patricia Rivera,F,11th,Bailey High School,86,66
27230,Michele Williams,F,10th,Rodriguez High School,86,66
29101,Raymond Wagner,M,10th,Rodriguez High School,86,66
35329,Elizabeth Osborne,F,9th,Ford High School,86,66
36161,Margaret Morris,F,10th,Ford High School,86,66
36935,Joshua Bolton,M,12th,Ford High School,86,66
37338,Evan Ruiz,M,9th,Ford High School,86,66
361,Kelsey Shea,F,12th,Huang High School,85,66
1854,Carrie Gallagher,F,9th,Huang High School,85,66
5455,Erik Martin,M,11th,Figueroa High School,85,66
8742,Linda Warren,F,11th,Hernandez High School,85,66
10229,Mr. Michael Gonzalez,M,12th,Hernandez High School,85,66
18695,Michael Davis,M,11th,Bailey High School,85,66
21145,Robert Fernandez,M,9th,Bailey High School,85,66
26257,Kurt Gray,M,9th,Rodriguez High School,85,66
26365,Lisa Ramos,F,9th,Rodriguez High School,85,66
27047,Patricia Prince,F,9th,Rodriguez High School,85,66
27840,Rachel Rojas,F,9th,Rodriguez High School,85,66
29551,Austin Morrison,M,10th,Rodriguez High School,85,66
32102,Robert Swanson,M,11th,Johnson High School,85,66
321,Joanna Moore,F,10th,Huang High School,84,66
1679,Sarah Garcia,F,10th,Huang High School,84,66
3162,Jordan Floyd,M,12th,Figueroa High School,84,66
3760,Austin Elliott,M,12th,Figueroa High School,84,66
9951,Karen Miller,F,10th,Hernandez High School,84,66
11435,Christina Huber,F,12th,Hernandez High School,84,66
11759,Dr. Jennifer Campbell MD,F,9th,Hernandez High School,84,66
19363,Molly Jacobs,F,12th,Bailey High School,84,66
20570,Kaitlyn Nicholson,F,11th,Bailey High School,84,66
20749,Jose Golden,M,9th,Bailey High School,84,66
20934,Maria Silva,F,10th,Bailey High School,84,66
27276,Susan Hartman,F,9th,Rodriguez High School,84,66
31068,Darryl Curtis,M,9th,Johnson High School,84,66
33717,Jenna French,F,9th,Johnson High School,84,66
34568,Stacy Brown,F,11th,Johnson High School,84,66
34701,Mrs. Amanda Harris DDS,F,10th,Johnson High School,84,66
36776,Christian Wallace,M,12th,Ford High School,84,66
37473,Kim Smith,F,9th,Ford High School,84,66
589,Danny Bridges,M,11th,Huang High School,83,66
815,Edward Olson,M,11th,Huang High School,83,66
1775,Wendy Chase,F,10th,Huang High School,83,66
2433,Samuel Thomas,M,11th,Huang High School,83,66
2959,Mark Rowland,M,10th,Figueroa High School,83,66
3145,Aaron Woods,M,12th,Figueroa High School,83,66
3522,Paul Day,M,12th,Figueroa High School,83,66
8421,David Robinson,M,12th,Hernandez High School,83,66
9047,Daniel Manning,M,12th,Hernandez High School,83,66
9368,Patrick Powers,M,9th,Hernandez High School,83,66
18626,Joseph Forbes,M,9th,Bailey High School,83,66
18763,Cindy Knight,F,11th,Bailey High School,83,66
19758,Jennifer Davis,F,10th,Bailey High School,83,66
27856,Keith Martinez,M,10th,Rodriguez High School,83,66
28695,Jason Duncan,M,9th,Rodriguez High School,83,66
30187,Janet Lane,F,12th,Johnson High School,83,66
32244,Devin Gonzalez,M,10th,Johnson High School,83,66
32252,Shawn Phillips,M,10th,Johnson High School,83,66
32918,Mark Castro,M,11th,Johnson High School,83,66
33118,David Sanchez,M,9th,Johnson High School,83,66
35040,Darlene Medina,F,10th,Ford High School,83,66
35535,Jeffrey Parker MD,M,9th,Ford High School,83,66
36383,David Perez,M,11th,Ford High School,83,66
1789,Robert Garcia,M,12th,Huang High School,82,66
2351,Tony Chan,M,10th,Huang High School,82,66
4293,Joseph Bryant,M,12th,Figueroa High School,82,66
4354,Justin Perez,M,10th,Figueroa High School,82,66
5785,Ryan Molina,M,12th,Figueroa High School,82,66
7968,Frank Mcconnell,M,11th,Hernandez High School,82,66
8364,James Reese,M,10th,Hernandez High School,82,66
18289,Blake Butler,M,12th,Bailey High School,82,66
20046,Denise Carter,F,9th,Bailey High School,82,66
26632,Sylvia Harris,F,12th,Rodriguez High School,82,66
27100,Emily Smith,F,10th,Rodriguez High School,82,66
27880,Kirk Mullen,M,9th,Rodriguez High School,82,66
27984,James Jackson,M,9th,Rodriguez High School,82,66
31487,Cynthia Johnson,F,10th,Johnson High School,82,66
32602,Kristina Petersen,F,10th,Johnson High School,82,66
34518,Taylor Kelley,F,9th,Johnson High School,82,66
36765,Sharon Lopez,F,9th,Ford High School,82,66
1787,Bryan Logan,M,9th,Huang High School,81,66
4721,John Richardson,M,10th,Figueroa High School,81,66
9919,Jordan Ortiz,M,9th,Hernandez High School,81,66
11707,Kayla Lyons,F,10th,Hernandez High School,81,66
12255,James Paul,M,11th,Hernandez High School,81,66
18213,Steven Wong,M,9th,Bailey High School,81,66
18395,Michelle Ramirez,F,12th,Bailey High School,81,66
19655,Michael Grimes,M,9th,Bailey High School,81,66
21370,Judy Ford,F,11th,Bailey High School,81,66
28317,Mr. James Adams,M,9th,Rodriguez High School,81,66
29192,Denise Boone,F,11th,Rodriguez High School,81,66
29800,Mark Martin,M,9th,Rodriguez High School,81,66
31109,Audrey Jones,F,11th,Johnson High School,81,66
33667,Scott Carlson,M,12th,Johnson High School,81,66
34162,Wendy Browning,F,9th,Johnson High School,81,66
36502,Elizabeth Weaver,F,9th,Ford High School,81,66
3410,Tiffany Jackson,F,12th,Figueroa High School,80,66
4135,Kevin Marks,M,12th,Figueroa High School,80,66
4140,Kenneth Davis,M,11th,Figueroa High School,80,66
5281,William Ramirez,M,9th,Figueroa High School,80,66
8016,Nancy Costa,F,12th,Hernandez High School,80,66
8726,Kelsey Mora,F,12th,Hernandez High School,80,66
10536,Tiffany Evans,F,10th,Hernandez High School,80,66
17937,Michael Casey,M,10th,Bailey High School,80,66
22627,Eric Gonzalez,M,11th,Bailey High School,80,66
27221,Vanessa Christensen,F,10th,Rodriguez High School,80,66
27769,Andrew Smith,M,9th,Rodriguez High School,80,66
30691,Sara Fox,F,12th,Johnson High School,80,66
31152,Rebecca Bennett,F,11th,Johnson High School,80,66
31419,Jesse Parker,M,9th,Johnson High School,80,66
33166,Katelyn Fowler,F,10th,Johnson High School,80,66
35968,Natalie Lopez,F,10th,Ford High School,80,66
1585,Adrian Greene,M,12th,Huang High School,79,66
2082,Patricia Hunter,F,9th,Huang High School,79,66
2383,Adam Gonzales,M,11th,Huang High School,79,66
2806,Lee Mcdonald,M,9th,Huang High School,79,66
8663,Garrett Lynch,M,9th,Hernandez High School,79,66
10451,Diane Hanson,F,12th,Hernandez High School,79,66
19167,Allen Orr,M,12th,Bailey High School,79,66
19286,Frederick Lee,M,9th,Bailey High School,79,66
26626,Cheyenne Rodriguez,F,10th,Rodriguez High School,79,66
28059,Ashley Anderson,F,9th,Rodriguez High School,79,66
28919,Emily Foster,F,11th,Rodriguez High School,79,66
31289,Justin Stephens,M,10th,Johnson High School,79,66
31679,Aaron Figueroa,M,11th,Johnson High School,79,66
34672,Glenn Stevenson,M,9th,Johnson High School,79,66
34763,Amber Tran,F,11th,Johnson High School,79,66
37427,Joshua Williams,M,10th,Ford High School,79,66
5726,Adam Carroll,M,10th,Figueroa High School,78,66
5782,Joshua Smith,M,10th,Figueroa High School,78,66
9198,Charles Davis,M,10th,Hernandez High School,78,66
18171,Ryan Kim,M,10th,Bailey High School,78,66
21175,Jonathan Young,M,9th,Bailey High School,78,66
21647,Cassandra Waters,F,11th,Bailey High School,78,66
26290,Nathan Fernandez,M,12th,Rodriguez High School,78,66
27058,Timothy Garcia,M,10th,Rodriguez High School,78,66
29129,Anthony Pena,M,10th,Rodriguez High School,78,66
30995,Kevin Rubio,M,9th,Johnson High School,78,66
32144,Douglas Bryant,M,12th,Johnson High School,78,66
33496,Anne Cox,F,10th,Johnson High School,78,66
34035,Renee Washington,F,10th,Johnson High School,78,66
37025,Matthew West,M,11th,Ford High School,78,66
309,Rebecca Payne,F,11th,Huang High School,77,66
975,Mr. Michael Stevenson,M,11th,Huang High School,77,66
1153,Kathryn Rodgers,F,12th,Huang High School,77,66
2450,Trevor Snyder,M,12th,Huang High School,77,66
3756,Matthew Woodard,M,9th,Figueroa High School,77,66
5355,Glenn Wood,M,10th,Figueroa High School,77,66
9752,Tony Rogers,M,12th,Hernandez High School,77,66
10922,William Carter,M,11th,Hernandez High School,77,66
11005,Robert Mclean,M,9th,Hernandez High School,77,66
11932,Christopher Perez,M,10th,Hernandez High School,77,66
18142,Samuel Wood,M,12th,Bailey High School,77,66
20373,Amy Fisher,F,11th,Bailey High School,77,66
29921,Kevin Nelson,M,10th,Rodriguez High School,77,66
32150,Shannon Jones,F,12th,Johnson High School,77,66
33379,Kristen Jones,F,11th,Johnson High School,77,66
34066,Walter Stone,M,10th,Johnson High School,77,66
48,Amy Perkins,F,9th,Huang High School,76,66
569,Paula Marshall,F,9th,Huang High School,76,66
2679,Charles Cannon,M,10th,Huang High School,76,66
2866,Christopher Baldwin,M,11th,Huang High School,76,66
5612,John Davis,M,12th,Figueroa High School,76,66
8520,Anna Reed,F,9th,Hernandez High School,76,66
9245,Jose Hill,M,9th,Hernandez High School,76,66
11443,Jonathan Solomon,M,9th,Hernandez High School,76,66
11518,Adam George,M,12th,Hernandez High School,76,66
17997,Anthony Spencer,M,9th,Bailey High School,76,66
21075,Larry Williams,M,11th,Bailey High School,76,66
21637,Christopher Tate,M,9th,Bailey High School,76,66
28635,Keith Morse,M,10th,Rodriguez High School,76,66
35339,Heather Mack,F,12th,Ford High School,76,66
36901,Misty Garcia MD,F,12th,Ford High School,76,66
37506,Maurice Nielsen,M,12th,Ford High School,76,66
44,Debra Flores,F,10th,Huang High School,75,66
104,Michael Savage,M,9th,Huang High School,75,66
629,Alexander Myers,M,11th,Huang High School,75,66
2275,Alexander Delgado,M,10th,Huang High School,75,66
2337,Charles Washington,M,10th,Huang High School,75,66
4504,Hunter Andrews,M,9th,Figueroa High School,75,66
8888,Juan Cole,M,11th,Hernandez High School,75,66
9767,Pamela Adkins,F,11th,Hernandez High School,75,66
9809,Ralph Johnson,M,9th,Hernandez High School,75,66
11306,Michelle Gallagher,F,9th,Hernandez High School,75,66
18545,Nicholas Daniel,M,9th,Bailey High School,75,66
18671,Lori Smith,F,9th,Bailey High School,75,66
18774,Kelly Becker,F,10th,Bailey High School,75,66
19738,Elizabeth Joseph,F,12th,Bailey High School,75,66
20541,Ronald Matthews PhD,M,12th,Bailey High School,75,66
20769,Bradley Snyder,M,11th,Bailey High School,75,66
21372,Michael Fisher,M,11th,Bailey High School,75,66
22405,Melissa Owens,F,9th,Bailey High School,75,66
26190,Amber Banks,F,9th,Rodriguez High School,75,66
31011,Stephanie Stephens,F,10th,Johnson High School,75,66
31639,Desiree Moreno,F,11th,Johnson High School,75,66
32151,John Davidson,M,9th,Johnson High School,75,66
33697,Carolyn Barnes,F,9th,Johnson High School,75,66
33886,Christina Moore,F,10th,Johnson High School,75,66
36606,Joseph Mcdaniel,M,10th,Ford High School,75,66
4463,Lisa Patterson,F,9th,Figueroa High School,74,66
5025,Natasha White,F,12th,Figueroa High School,74,66
8697,Keith Young,M,9th,Hernandez High School,74,66
9040,Colton Wade,M,9th,Hernandez High School,74,66
9249,Cynthia Dickerson,F,12th,Hernandez High School,74,66
9353,Stephanie Warren,F,12th,Hernandez High School,74,66
10597,Elizabeth Mendez,F,10th,Hernandez High School,74,66
18015,Ashley Nguyen,F,11th,Bailey High School,74,66
20177,Alexander Dickerson,M,11th,Bailey High School,74,66
21927,Victor Perkins,M,11th,Bailey High School,74,66
29016,Steven Gregory,M,12th,Rodriguez High School,74,66
34207,Nathan Johnson,M,11th,Johnson High School,74,66
34280,Theodore Harmon,M,9th,Johnson High School,74,66
36965,Carol Gamble,F,11th,Ford High School,74,66
1200,William Johnson,M,12th,Huang High School,73,66
2497,Robert Fisher,M,12th,Huang High School,73,66
9337,Stephen Thompson,M,9th,Hernandez High School,73,66
10327,Jacob Wood,M,9th,Hernandez High School,73,66
26236,Michael Powers,M,10th,Rodriguez High School,73,66
27508,Emily Scott,F,11th,Rodriguez High School,73,66
28489,Matthew Smith,M,9th,Rodriguez High School,73,66
29524,Thomas Sanders,M,10th,Rodriguez High School,73,66
29649,Michael Frost,M,11th,Rodriguez High School,73,66
29966,Katherine Gibbs,F,12th,Rodriguez High School,73,66
30049,Robert Nguyen DDS,M,11th,Johnson High School,73,66
30460,James Martinez,M,9th,Johnson High School,73,66
31174,Kelly Warren,F,11th,Johnson High School,73,66
34499,Susan Moore,F,9th,Johnson High School,73,66
36016,Allison Little,F,9th,Ford High School,73,66
36839,David Calhoun,M,9th,Ford High School,73,66
37145,Daniel Lee,M,10th,Ford High School,73,66
1071,Anne Williams,F,10th,Huang High School,72,66
1351,Kevin Khan,M,9th,Huang High School,72,66
3214,William Black,M,10th,Figueroa High School,72,66
3370,Nancy Bender,F,10th,Figueroa High School,72,66
3817,David Sheppard,M,11th,Figueroa High School,72,66
5241,Ashley Williams,F,10th,Figueroa High School,72,66
8260,Desiree Proctor,F,9th,Hernandez High School,72,66
9615,Cory Taylor,M,10th,Hernandez High School,72,66
10138,Emily Allen,F,10th,Hernandez High School,72,66
18276,Douglas Sharp,M,11th,Bailey High School,72,66
18396,Bradley Lopez,M,11th,Bailey High School,72,66
18952,Jessica Weber,F,12th,Bailey High School,72,66
20786,Benjamin Frey,M,10th,Bailey High School,72,66
21592,Denise Cameron,F,11th,Bailey High School,72,66
22731,Jacqueline Peterson,F,12th,Bailey High School,72,66
27097,Bradley Wells,M,12th,Rodriguez High School,72,66
27306,Daryl Green,M,10th,Rodriguez High School,72,66
28204,Gregory Davies,M,9th,Rodriguez High School,72,66
28698,Juan Lawson,M,12th,Rodriguez High School,72,66
31260,Jeffrey Wiley,M,12th,Johnson High School,72,66
31894,Andrea Summers,F,9th,Johnson High School,72,66
35946,Jessica Smith,F,10th,Ford High School,72,66
37041,William Ward,M,9th,Ford High School,72,66
37443,Shane Madden,M,11th,Ford High School,72,66
3142,Renee Williamson,F,10th,Figueroa High School,71,66
9674,Rebecca Lang,F,10th,Hernandez High School,71,66
10527,Lawrence Ortiz,M,11th,Hernandez High School,71,66
18501,Christopher Myers,M,9th,Bailey High School,71,66
19999,Misty Jacobs,F,12th,Bailey High School,71,66
21332,Nina Shah,F,11th,Bailey High School,71,66
29077,Joshua Thomas,M,11th,Rodriguez High School,71,66
29299,Karen Rivers,F,11th,Rodriguez High School,71,66
29458,Dawn Banks,F,10th,Rodriguez High School,71,66
29817,Anna Espinoza,F,9th,Rodriguez High School,71,66
29984,Jessica Smith DVM,F,11th,Rodriguez High School,71,66
31553,Hannah Mccall,F,10th,Johnson High School,71,66
32062,Tyler Lamb,M,10th,Johnson High School,71,66
34470,Caroline Chung,F,10th,Johnson High School,71,66
35515,Claudia Crawford,F,10th,Ford High School,71,66
214,Stephanie Armstrong,F,11th,Huang High School,70,66
3575,Christopher Hutchinson,M,9th,Figueroa High School,70,66
4817,Tiffany Wells,F,11th,Figueroa High School,70,66
5263,Joel Willis,M,12th,Figueroa High School,70,66
7886,Anthony Butler,M,11th,Hernandez High School,70,66
11093,Tony Pierce,M,11th,Hernandez High School,70,66
11331,Mr. Patrick Duarte,M,10th,Hernandez High School,70,66
18898,Thomas Meyer,M,12th,Bailey High School,70,66
19021,Melissa Brown,F,9th,Bailey High School,70,66
19727,Madison Adkins,F,10th,Bailey High School,70,66
20332,Gregory Foster,M,12th,Bailey High School,70,66
21018,Ian Gallagher,M,9th,Bailey High School,70,66
21896,Vincent Lester,M,11th,Bailey High School,70,66
27195,Sara Doyle,F,9th,Rodriguez High School,70,66
27348,Karen Bryant,F,11th,Rodriguez High School,70,66
30022,Bobby Evans,M,10th,Rodriguez High School,70,66
30783,Austin Carter,M,10th,Johnson High School,70,66
33373,Kelly Atkins,F,9th,Johnson High School,70,66
34046,Lauren Gonzales,F,12th,Johnson High School,70,66
36122,Kimberly Gonzalez,F,11th,Ford High School,70,66
36647,Jeffery Wolfe,M,11th,Ford High School,70,66
1499,Ronald Evans,M,10th,Huang High School,69,66
4254,Curtis Johnson,M,9th,Figueroa High School,69,66
7693,Matthew Freeman,M,11th,Hernandez High School,69,66
9323,Wendy Clay,F,10th,Hernandez High School,69,66
11024,Scott Soto,M,9th,Hernandez High School,69,66
20744,Eric Rodriguez,M,12th,Bailey High School,69,66
21315,Amanda Cole,F,9th,Bailey High School,69,66
21505,Maria Hubbard,F,11th,Bailey High School,69,66
21738,John Perez,M,11th,Bailey High School,69,66
22682,Jeffery Smith,M,10th,Bailey High School,69,66
1367,Rachael Hawkins,F,10th,Huang High School,68,66
20882,Colleen Gibson,F,12th,Bailey High School,68,66
26453,David Escobar,M,10th,Rodriguez High School,68,66
28755,Virginia Smith,F,9th,Rodriguez High School,68,66
29762,Nicole Ruiz,F,12th,Rodriguez High School,68,66
36811,Michelle Duran,F,12th,Ford High School,68,66
444,Dawn Rhodes,F,12th,Huang High School,67,66
1547,Dawn Martinez,F,11th,Huang High School,67,66
2392,Jacqueline Lopez,F,9th,Huang High School,67,66
4958,Elizabeth Drake,F,12th,Figueroa High School,67,66
5432,Olivia Rogers,F,12th,Figueroa High School,67,66
8412,Ruth Mccann,F,11th,Hernandez High School,67,66
10710,Derek Osborne,M,10th,Hernandez High School,67,66
11985,Amy Orr,F,11th,Hernandez High School,67,66
17949,Cathy Conner,F,10th,Bailey High School,67,66
22359,Michelle Mitchell,F,11th,Bailey High School,67,66
26759,Jamie Nunez,F,9th,Rodriguez High School,67,66
27073,Jason Lane,M,9th,Rodriguez High School,67,66
27114,Samuel Berry,M,9th,Rodriguez High School,67,66
27717,Travis Mcintyre DVM,M,11th,Rodriguez High School,67,66
28389,Craig Perez,M,10th,Rodriguez High School,67,66
30364,Christopher George,M,10th,Johnson High School,67,66
30993,Matthew Simpson,M,11th,Johnson High School,67,66
32347,Jacob Medina,M,11th,Johnson High School,67,66
34254,Jose Moreno,M,12th,Johnson High School,67,66
36916,Christine Johnson,F,12th,Ford High School,67,66
963,Ryan Bauer,M,10th,Huang High School,66,66
3772,Rachel Cantrell,F,9th,Figueroa High School,66,66
4861,Matthew Mccullough,M,9th,Figueroa High School,66,66
8510,Anthony Garrison,M,12th,Hernandez High School,66,66
10912,Tyler Bailey,M,10th,Hernandez High School,66,66
11342,Timothy Riggs,M,10th,Hernandez High School,66,66
18528,Jerry Juarez,M,12th,Bailey High School,66,66
20171,Tracy Morrison,M,9th,Bailey High School,66,66
22637,Brandon Oliver,M,11th,Bailey High School,66,66
